order_id,date,time,Round Of Time,Month,weekday basis on Date
499,08-01-2015,21:10:46,21:00:00,January,Thursday
500,08-01-2015,21:46:49,21:00:00,January,Thursday
501,08-01-2015,21:51:31,21:00:00,January,Thursday
502,08-01-2015,22:26:08,22:00:00,January,Thursday
503,09-01-2015,11:16:21,11:00:00,January,Friday
504,09-01-2015,11:48:18,11:00:00,January,Friday
505,09-01-2015,11:55:10,11:00:00,January,Friday
506,09-01-2015,12:02:09,12:00:00,January,Friday
507,09-01-2015,12:06:03,12:00:00,January,Friday
508,09-01-2015,12:13:32,12:00:00,January,Friday
509,09-01-2015,12:13:58,12:00:00,January,Friday
510,09-01-2015,12:15:03,12:00:00,January,Friday
511,09-01-2015,12:18:21,12:00:00,January,Friday
512,09-01-2015,12:19:24,12:00:00,January,Friday
513,09-01-2015,12:22:48,12:00:00,January,Friday
514,09-01-2015,12:26:47,12:00:00,January,Friday
515,09-01-2015,13:07:37,13:00:00,January,Friday
516,09-01-2015,13:09:09,13:00:00,January,Friday
517,09-01-2015,13:09:11,13:00:00,January,Friday
518,09-01-2015,13:11:25,13:00:00,January,Friday
519,09-01-2015,13:15:20,13:00:00,January,Friday
520,09-01-2015,13:22:33,13:00:00,January,Friday
521,09-01-2015,13:43:07,13:00:00,January,Friday
522,09-01-2015,14:09:33,14:00:00,January,Friday
523,09-01-2015,14:42:14,14:00:00,January,Friday
524,09-01-2015,14:51:35,14:00:00,January,Friday
525,09-01-2015,15:08:46,15:00:00,January,Friday
526,09-01-2015,15:10:13,15:00:00,January,Friday
527,09-01-2015,15:23:37,15:00:00,January,Friday
528,09-01-2015,15:27:21,15:00:00,January,Friday
529,09-01-2015,15:31:01,15:00:00,January,Friday
530,09-01-2015,15:43:01,15:00:00,January,Friday
531,09-01-2015,15:58:10,15:00:00,January,Friday
532,09-01-2015,16:14:28,16:00:00,January,Friday
533,09-01-2015,16:28:43,16:00:00,January,Friday
534,09-01-2015,16:43:32,16:00:00,January,Friday
535,09-01-2015,17:08:47,17:00:00,January,Friday
536,09-01-2015,17:18:50,17:00:00,January,Friday
537,09-01-2015,17:23:52,17:00:00,January,Friday
538,09-01-2015,17:44:04,17:00:00,January,Friday
539,09-01-2015,17:51:34,17:00:00,January,Friday
540,09-01-2015,17:52:41,17:00:00,January,Friday
541,09-01-2015,18:07:47,18:00:00,January,Friday
542,09-01-2015,18:08:06,18:00:00,January,Friday
543,09-01-2015,18:23:59,18:00:00,January,Friday
544,09-01-2015,18:31:04,18:00:00,January,Friday
545,09-01-2015,18:46:28,18:00:00,January,Friday
546,09-01-2015,18:47:27,18:00:00,January,Friday
547,09-01-2015,18:49:23,18:00:00,January,Friday
548,09-01-2015,19:06:09,19:00:00,January,Friday
549,09-01-2015,19:06:34,19:00:00,January,Friday
550,09-01-2015,19:12:59,19:00:00,January,Friday
551,09-01-2015,19:26:24,19:00:00,January,Friday
552,09-01-2015,19:31:25,19:00:00,January,Friday
553,09-01-2015,20:14:47,20:00:00,January,Friday
554,09-01-2015,20:15:51,20:00:00,January,Friday
555,09-01-2015,20:18:25,20:00:00,January,Friday
556,09-01-2015,20:23:12,20:00:00,January,Friday
557,09-01-2015,20:30:06,20:00:00,January,Friday
558,09-01-2015,20:51:10,20:00:00,January,Friday
559,09-01-2015,21:10:16,21:00:00,January,Friday
560,09-01-2015,21:13:48,21:00:00,January,Friday
561,09-01-2015,21:47:56,21:00:00,January,Friday
562,09-01-2015,22:04:05,22:00:00,January,Friday
563,09-01-2015,22:19:03,22:00:00,January,Friday
564,09-01-2015,22:32:32,22:00:00,January,Friday
565,10-01-2015,12:11:19,12:00:00,January,Saturday
566,10-01-2015,12:21:19,12:00:00,January,Saturday
567,10-01-2015,12:27:47,12:00:00,January,Saturday
568,10-01-2015,12:28:53,12:00:00,January,Saturday
569,10-01-2015,12:37:10,12:00:00,January,Saturday
570,10-01-2015,13:13:59,13:00:00,January,Saturday
571,10-01-2015,13:14:47,13:00:00,January,Saturday
572,10-01-2015,13:15:32,13:00:00,January,Saturday
573,10-01-2015,13:39:33,13:00:00,January,Saturday
574,10-01-2015,13:40:54,13:00:00,January,Saturday
575,10-01-2015,13:41:04,13:00:00,January,Saturday
576,10-01-2015,13:44:22,13:00:00,January,Saturday
577,10-01-2015,13:45:00,13:00:00,January,Saturday
578,10-01-2015,13:48:49,13:00:00,January,Saturday
579,10-01-2015,13:51:19,13:00:00,January,Saturday
580,10-01-2015,13:56:01,13:00:00,January,Saturday
581,10-01-2015,14:13:01,14:00:00,January,Saturday
582,10-01-2015,14:24:14,14:00:00,January,Saturday
583,10-01-2015,14:33:19,14:00:00,January,Saturday
584,10-01-2015,15:05:29,15:00:00,January,Saturday
585,10-01-2015,15:58:42,15:00:00,January,Saturday
586,10-01-2015,16:09:57,16:00:00,January,Saturday
587,10-01-2015,16:32:36,16:00:00,January,Saturday
588,10-01-2015,16:33:36,16:00:00,January,Saturday
589,10-01-2015,17:12:39,17:00:00,January,Saturday
590,10-01-2015,17:23:39,17:00:00,January,Saturday
591,10-01-2015,17:32:54,17:00:00,January,Saturday
592,10-01-2015,17:41:55,17:00:00,January,Saturday
593,10-01-2015,17:48:57,17:00:00,January,Saturday
594,10-01-2015,17:50:19,17:00:00,January,Saturday
595,10-01-2015,18:12:28,18:00:00,January,Saturday
596,10-01-2015,18:24:07,18:00:00,January,Saturday
597,10-01-2015,18:32:36,18:00:00,January,Saturday
598,10-01-2015,18:34:14,18:00:00,January,Saturday
599,10-01-2015,18:34:27,18:00:00,January,Saturday
600,10-01-2015,18:53:52,18:00:00,January,Saturday
601,10-01-2015,18:58:19,18:00:00,January,Saturday
602,10-01-2015,19:02:27,19:00:00,January,Saturday
603,10-01-2015,19:03:11,19:00:00,January,Saturday
604,10-01-2015,19:13:29,19:00:00,January,Saturday
605,10-01-2015,19:23:51,19:00:00,January,Saturday
606,10-01-2015,19:27:18,19:00:00,January,Saturday
607,10-01-2015,19:36:16,19:00:00,January,Saturday
608,10-01-2015,19:36:33,19:00:00,January,Saturday
609,10-01-2015,19:39:32,19:00:00,January,Saturday
610,10-01-2015,19:51:02,19:00:00,January,Saturday
611,10-01-2015,19:58:10,19:00:00,January,Saturday
612,10-01-2015,19:58:15,19:00:00,January,Saturday
613,10-01-2015,20:10:44,20:00:00,January,Saturday
614,10-01-2015,20:12:33,20:00:00,January,Saturday
615,10-01-2015,20:14:03,20:00:00,January,Saturday
616,10-01-2015,20:20:10,20:00:00,January,Saturday
617,10-01-2015,20:27:26,20:00:00,January,Saturday
618,10-01-2015,20:31:14,20:00:00,January,Saturday
619,10-01-2015,20:41:58,20:00:00,January,Saturday
620,10-01-2015,20:45:45,20:00:00,January,Saturday
621,10-01-2015,20:49:29,20:00:00,January,Saturday
622,10-01-2015,20:57:41,20:00:00,January,Saturday
623,10-01-2015,21:21:21,21:00:00,January,Saturday
624,10-01-2015,21:22:44,21:00:00,January,Saturday
625,10-01-2015,21:50:23,21:00:00,January,Saturday
626,10-01-2015,21:55:12,21:00:00,January,Saturday
627,10-01-2015,22:18:35,22:00:00,January,Saturday
628,10-01-2015,22:47:17,22:00:00,January,Saturday
629,10-01-2015,22:48:39,22:00:00,January,Saturday
630,11-01-2015,11:42:08,11:00:00,January,Sunday
631,11-01-2015,11:44:36,11:00:00,January,Sunday
632,11-01-2015,11:44:52,11:00:00,January,Sunday
633,11-01-2015,11:51:45,11:00:00,January,Sunday
634,11-01-2015,12:14:15,12:00:00,January,Sunday
635,11-01-2015,12:18:31,12:00:00,January,Sunday
636,11-01-2015,12:34:44,12:00:00,January,Sunday
637,11-01-2015,12:44:10,12:00:00,January,Sunday
638,11-01-2015,12:49:26,12:00:00,January,Sunday
639,11-01-2015,13:23:21,13:00:00,January,Sunday
640,11-01-2015,13:28:08,13:00:00,January,Sunday
641,11-01-2015,13:37:46,13:00:00,January,Sunday
642,11-01-2015,13:40:00,13:00:00,January,Sunday
643,11-01-2015,13:43:19,13:00:00,January,Sunday
644,11-01-2015,13:52:52,13:00:00,January,Sunday
645,11-01-2015,14:03:45,14:00:00,January,Sunday
646,11-01-2015,14:07:26,14:00:00,January,Sunday
647,11-01-2015,14:07:35,14:00:00,January,Sunday
648,11-01-2015,14:17:17,14:00:00,January,Sunday
649,11-01-2015,14:29:23,14:00:00,January,Sunday
650,11-01-2015,14:34:05,14:00:00,January,Sunday
651,11-01-2015,14:49:35,14:00:00,January,Sunday
652,11-01-2015,16:03:38,16:00:00,January,Sunday
653,11-01-2015,16:18:23,16:00:00,January,Sunday
654,11-01-2015,16:34:07,16:00:00,January,Sunday
655,11-01-2015,16:43:33,16:00:00,January,Sunday
656,11-01-2015,16:44:49,16:00:00,January,Sunday
657,11-01-2015,16:45:47,16:00:00,January,Sunday
658,11-01-2015,16:55:24,16:00:00,January,Sunday
659,11-01-2015,16:56:39,16:00:00,January,Sunday
660,11-01-2015,17:09:36,17:00:00,January,Sunday
661,11-01-2015,17:18:14,17:00:00,January,Sunday
662,11-01-2015,17:21:49,17:00:00,January,Sunday
663,11-01-2015,17:29:14,17:00:00,January,Sunday
664,11-01-2015,17:35:14,17:00:00,January,Sunday
665,11-01-2015,17:42:23,17:00:00,January,Sunday
666,11-01-2015,17:42:25,17:00:00,January,Sunday
667,11-01-2015,18:13:08,18:00:00,January,Sunday
668,11-01-2015,18:13:12,18:00:00,January,Sunday
669,11-01-2015,18:40:44,18:00:00,January,Sunday
670,11-01-2015,18:46:25,18:00:00,January,Sunday
671,11-01-2015,19:18:42,19:00:00,January,Sunday
672,11-01-2015,19:18:46,19:00:00,January,Sunday
673,11-01-2015,19:28:13,19:00:00,January,Sunday
674,11-01-2015,19:33:05,19:00:00,January,Sunday
675,11-01-2015,19:33:19,19:00:00,January,Sunday
676,11-01-2015,19:44:57,19:00:00,January,Sunday
677,11-01-2015,19:51:09,19:00:00,January,Sunday
678,11-01-2015,19:52:49,19:00:00,January,Sunday
679,11-01-2015,20:31:02,20:00:00,January,Sunday
680,11-01-2015,21:07:30,21:00:00,January,Sunday
681,11-01-2015,21:29:50,21:00:00,January,Sunday
682,12-01-2015,11:38:15,11:00:00,January,Monday
683,12-01-2015,11:39:08,11:00:00,January,Monday
684,12-01-2015,12:01:23,12:00:00,January,Monday
685,12-01-2015,12:11:46,12:00:00,January,Monday
686,12-01-2015,12:13:07,12:00:00,January,Monday
687,12-01-2015,12:21:09,12:00:00,January,Monday
688,12-01-2015,12:26:41,12:00:00,January,Monday
689,12-01-2015,12:33:22,12:00:00,January,Monday
690,12-01-2015,12:42:10,12:00:00,January,Monday
691,12-01-2015,12:45:53,12:00:00,January,Monday
692,12-01-2015,12:53:37,12:00:00,January,Monday
693,12-01-2015,13:04:24,13:00:00,January,Monday
694,12-01-2015,13:30:47,13:00:00,January,Monday
695,12-01-2015,13:33:06,13:00:00,January,Monday
696,12-01-2015,13:49:40,13:00:00,January,Monday
697,12-01-2015,13:58:56,13:00:00,January,Monday
698,12-01-2015,14:08:16,14:00:00,January,Monday
699,12-01-2015,14:27:03,14:00:00,January,Monday
700,12-01-2015,14:31:13,14:00:00,January,Monday
701,12-01-2015,14:33:39,14:00:00,January,Monday
702,12-01-2015,14:38:35,14:00:00,January,Monday
703,12-01-2015,15:08:01,15:00:00,January,Monday
704,12-01-2015,15:28:25,15:00:00,January,Monday
705,12-01-2015,15:31:00,15:00:00,January,Monday
706,12-01-2015,15:39:04,15:00:00,January,Monday
707,12-01-2015,15:41:32,15:00:00,January,Monday
708,12-01-2015,15:52:44,15:00:00,January,Monday
709,12-01-2015,15:53:56,15:00:00,January,Monday
710,12-01-2015,15:59:52,15:00:00,January,Monday
711,12-01-2015,16:21:10,16:00:00,January,Monday
712,12-01-2015,16:22:18,16:00:00,January,Monday
713,12-01-2015,16:31:56,16:00:00,January,Monday
714,12-01-2015,16:55:08,16:00:00,January,Monday
715,12-01-2015,17:05:33,17:00:00,January,Monday
716,12-01-2015,17:06:05,17:00:00,January,Monday
717,12-01-2015,17:24:44,17:00:00,January,Monday
718,12-01-2015,17:46:30,17:00:00,January,Monday
719,12-01-2015,17:52:27,17:00:00,January,Monday
720,12-01-2015,17:53:59,17:00:00,January,Monday
721,12-01-2015,18:17:15,18:00:00,January,Monday
722,12-01-2015,18:20:58,18:00:00,January,Monday
723,12-01-2015,18:21:04,18:00:00,January,Monday
724,12-01-2015,18:24:47,18:00:00,January,Monday
725,12-01-2015,18:33:14,18:00:00,January,Monday
726,12-01-2015,18:34:25,18:00:00,January,Monday
727,12-01-2015,18:44:57,18:00:00,January,Monday
728,12-01-2015,18:53:17,18:00:00,January,Monday
729,12-01-2015,19:20:41,19:00:00,January,Monday
730,12-01-2015,19:22:00,19:00:00,January,Monday
731,12-01-2015,19:27:47,19:00:00,January,Monday
732,12-01-2015,19:30:17,19:00:00,January,Monday
733,12-01-2015,19:57:36,19:00:00,January,Monday
734,12-01-2015,20:00:30,20:00:00,January,Monday
735,12-01-2015,20:35:34,20:00:00,January,Monday
736,12-01-2015,21:35:14,21:00:00,January,Monday
737,13-01-2015,11:31:34,11:00:00,January,Tuesday
738,13-01-2015,12:16:47,12:00:00,January,Tuesday
739,13-01-2015,12:19:38,12:00:00,January,Tuesday
740,13-01-2015,12:29:51,12:00:00,January,Tuesday
741,13-01-2015,12:49:09,12:00:00,January,Tuesday
742,13-01-2015,12:53:01,12:00:00,January,Tuesday
743,13-01-2015,13:08:32,13:00:00,January,Tuesday
744,13-01-2015,13:34:48,13:00:00,January,Tuesday
745,13-01-2015,13:36:53,13:00:00,January,Tuesday
746,13-01-2015,13:41:13,13:00:00,January,Tuesday
747,13-01-2015,14:15:02,14:00:00,January,Tuesday
748,13-01-2015,14:27:31,14:00:00,January,Tuesday
749,13-01-2015,14:29:23,14:00:00,January,Tuesday
750,13-01-2015,14:48:09,14:00:00,January,Tuesday
751,13-01-2015,15:07:35,15:00:00,January,Tuesday
752,13-01-2015,15:19:25,15:00:00,January,Tuesday
753,13-01-2015,15:22:11,15:00:00,January,Tuesday
754,13-01-2015,15:47:56,15:00:00,January,Tuesday
755,13-01-2015,15:50:49,15:00:00,January,Tuesday
756,13-01-2015,15:55:11,15:00:00,January,Tuesday
757,13-01-2015,16:10:34,16:00:00,January,Tuesday
758,13-01-2015,16:14:43,16:00:00,January,Tuesday
759,13-01-2015,16:14:56,16:00:00,January,Tuesday
760,13-01-2015,16:27:40,16:00:00,January,Tuesday
761,13-01-2015,16:30:20,16:00:00,January,Tuesday
762,13-01-2015,16:36:36,16:00:00,January,Tuesday
763,13-01-2015,16:38:57,16:00:00,January,Tuesday
764,13-01-2015,16:39:39,16:00:00,January,Tuesday
765,13-01-2015,17:11:41,17:00:00,January,Tuesday
766,13-01-2015,17:21:45,17:00:00,January,Tuesday
767,13-01-2015,17:21:48,17:00:00,January,Tuesday
768,13-01-2015,17:23:34,17:00:00,January,Tuesday
769,13-01-2015,17:43:17,17:00:00,January,Tuesday
770,13-01-2015,17:44:13,17:00:00,January,Tuesday
771,13-01-2015,17:59:32,17:00:00,January,Tuesday
772,13-01-2015,18:07:59,18:00:00,January,Tuesday
773,13-01-2015,18:18:15,18:00:00,January,Tuesday
774,13-01-2015,18:31:07,18:00:00,January,Tuesday
775,13-01-2015,18:42:12,18:00:00,January,Tuesday
776,13-01-2015,18:50:43,18:00:00,January,Tuesday
777,13-01-2015,19:10:20,19:00:00,January,Tuesday
778,13-01-2015,19:18:08,19:00:00,January,Tuesday
779,13-01-2015,19:19:58,19:00:00,January,Tuesday
780,13-01-2015,20:12:49,20:00:00,January,Tuesday
781,13-01-2015,20:31:17,20:00:00,January,Tuesday
782,13-01-2015,20:36:27,20:00:00,January,Tuesday
783,13-01-2015,21:17:08,21:00:00,January,Tuesday
784,13-01-2015,21:39:41,21:00:00,January,Tuesday
785,14-01-2015,11:28:44,11:00:00,January,Wednesday
786,14-01-2015,11:35:30,11:00:00,January,Wednesday
787,14-01-2015,11:45:30,11:00:00,January,Wednesday
788,14-01-2015,11:46:19,11:00:00,January,Wednesday
789,14-01-2015,11:51:37,11:00:00,January,Wednesday
790,14-01-2015,12:07:30,12:00:00,January,Wednesday
791,14-01-2015,12:23:54,12:00:00,January,Wednesday
792,14-01-2015,12:37:48,12:00:00,January,Wednesday
793,14-01-2015,12:38:27,12:00:00,January,Wednesday
794,14-01-2015,12:39:16,12:00:00,January,Wednesday
795,14-01-2015,12:42:17,12:00:00,January,Wednesday
796,14-01-2015,12:43:09,12:00:00,January,Wednesday
797,14-01-2015,12:50:01,12:00:00,January,Wednesday
798,14-01-2015,12:50:30,12:00:00,January,Wednesday
799,14-01-2015,12:51:29,12:00:00,January,Wednesday
800,14-01-2015,12:54:35,12:00:00,January,Wednesday
801,14-01-2015,13:10:53,13:00:00,January,Wednesday
802,14-01-2015,13:23:47,13:00:00,January,Wednesday
803,14-01-2015,13:37:51,13:00:00,January,Wednesday
804,14-01-2015,13:42:01,13:00:00,January,Wednesday
805,14-01-2015,14:07:52,14:00:00,January,Wednesday
806,14-01-2015,14:12:22,14:00:00,January,Wednesday
807,14-01-2015,14:15:29,14:00:00,January,Wednesday
808,14-01-2015,14:15:32,14:00:00,January,Wednesday
809,14-01-2015,14:26:17,14:00:00,January,Wednesday
810,14-01-2015,14:48:30,14:00:00,January,Wednesday
811,14-01-2015,14:48:56,14:00:00,January,Wednesday
812,14-01-2015,15:37:45,15:00:00,January,Wednesday
813,14-01-2015,16:09:29,16:00:00,January,Wednesday
814,14-01-2015,16:21:23,16:00:00,January,Wednesday
815,14-01-2015,16:38:00,16:00:00,January,Wednesday
816,14-01-2015,17:04:08,17:00:00,January,Wednesday
817,14-01-2015,17:10:38,17:00:00,January,Wednesday
818,14-01-2015,17:15:50,17:00:00,January,Wednesday
819,14-01-2015,17:21:39,17:00:00,January,Wednesday
820,14-01-2015,17:24:09,17:00:00,January,Wednesday
821,14-01-2015,17:37:26,17:00:00,January,Wednesday
822,14-01-2015,17:38:53,17:00:00,January,Wednesday
823,14-01-2015,17:42:17,17:00:00,January,Wednesday
824,14-01-2015,17:53:41,17:00:00,January,Wednesday
825,14-01-2015,18:06:06,18:00:00,January,Wednesday
826,14-01-2015,18:06:14,18:00:00,January,Wednesday
827,14-01-2015,18:09:48,18:00:00,January,Wednesday
828,14-01-2015,18:23:55,18:00:00,January,Wednesday
829,14-01-2015,18:27:42,18:00:00,January,Wednesday
830,14-01-2015,18:38:17,18:00:00,January,Wednesday
831,14-01-2015,18:38:20,18:00:00,January,Wednesday
832,14-01-2015,18:47:06,18:00:00,January,Wednesday
833,14-01-2015,19:07:45,19:00:00,January,Wednesday
834,14-01-2015,19:25:16,19:00:00,January,Wednesday
835,14-01-2015,19:56:01,19:00:00,January,Wednesday
836,14-01-2015,20:08:08,20:00:00,January,Wednesday
837,14-01-2015,20:12:27,20:00:00,January,Wednesday
838,14-01-2015,20:33:57,20:00:00,January,Wednesday
839,14-01-2015,20:40:40,20:00:00,January,Wednesday
840,14-01-2015,20:46:12,20:00:00,January,Wednesday
841,14-01-2015,20:57:40,20:00:00,January,Wednesday
842,14-01-2015,21:09:39,21:00:00,January,Wednesday
843,14-01-2015,21:32:21,21:00:00,January,Wednesday
844,14-01-2015,21:36:58,21:00:00,January,Wednesday
845,14-01-2015,21:42:56,21:00:00,January,Wednesday
846,14-01-2015,22:16:24,22:00:00,January,Wednesday
847,15-01-2015,11:37:03,11:00:00,January,Thursday
848,15-01-2015,11:56:46,11:00:00,January,Thursday
849,15-01-2015,12:08:30,12:00:00,January,Thursday
850,15-01-2015,12:15:35,12:00:00,January,Thursday
851,15-01-2015,12:20:22,12:00:00,January,Thursday
852,15-01-2015,12:33:51,12:00:00,January,Thursday
853,15-01-2015,12:36:39,12:00:00,January,Thursday
854,15-01-2015,12:51:19,12:00:00,January,Thursday
855,15-01-2015,12:56:54,12:00:00,January,Thursday
856,15-01-2015,12:59:20,12:00:00,January,Thursday
857,15-01-2015,13:01:53,13:00:00,January,Thursday
858,15-01-2015,13:03:42,13:00:00,January,Thursday
859,15-01-2015,13:05:13,13:00:00,January,Thursday
860,15-01-2015,13:07:53,13:00:00,January,Thursday
861,15-01-2015,13:08:44,13:00:00,January,Thursday
862,15-01-2015,13:10:45,13:00:00,January,Thursday
863,15-01-2015,13:12:29,13:00:00,January,Thursday
864,15-01-2015,14:04:23,14:00:00,January,Thursday
865,15-01-2015,14:10:00,14:00:00,January,Thursday
866,15-01-2015,14:18:09,14:00:00,January,Thursday
867,15-01-2015,14:19:28,14:00:00,January,Thursday
868,15-01-2015,14:27:25,14:00:00,January,Thursday
869,15-01-2015,14:31:43,14:00:00,January,Thursday
870,15-01-2015,14:38:31,14:00:00,January,Thursday
871,15-01-2015,14:45:22,14:00:00,January,Thursday
872,15-01-2015,14:48:37,14:00:00,January,Thursday
873,15-01-2015,15:06:15,15:00:00,January,Thursday
874,15-01-2015,15:20:36,15:00:00,January,Thursday
875,15-01-2015,15:23:21,15:00:00,January,Thursday
876,15-01-2015,15:27:03,15:00:00,January,Thursday
877,15-01-2015,15:32:59,15:00:00,January,Thursday
878,15-01-2015,16:05:58,16:00:00,January,Thursday
879,15-01-2015,16:12:57,16:00:00,January,Thursday
880,15-01-2015,16:19:26,16:00:00,January,Thursday
881,15-01-2015,16:40:04,16:00:00,January,Thursday
882,15-01-2015,16:44:46,16:00:00,January,Thursday
883,15-01-2015,16:56:05,16:00:00,January,Thursday
884,15-01-2015,16:57:15,16:00:00,January,Thursday
885,15-01-2015,16:57:55,16:00:00,January,Thursday
886,15-01-2015,17:05:35,17:00:00,January,Thursday
887,15-01-2015,17:13:58,17:00:00,January,Thursday
888,15-01-2015,17:14:27,17:00:00,January,Thursday
889,15-01-2015,17:27:51,17:00:00,January,Thursday
890,15-01-2015,17:32:25,17:00:00,January,Thursday
891,15-01-2015,17:43:34,17:00:00,January,Thursday
892,15-01-2015,18:04:29,18:00:00,January,Thursday
893,15-01-2015,18:15:22,18:00:00,January,Thursday
894,15-01-2015,18:17:26,18:00:00,January,Thursday
895,15-01-2015,18:18:11,18:00:00,January,Thursday
896,15-01-2015,18:27:28,18:00:00,January,Thursday
897,15-01-2015,18:53:07,18:00:00,January,Thursday
